GRADUATION_YEAR;SCORE_NEM;AVERAGE_MATH_LANG;GENDER;HOW_MANY_WORK;HOW_MANY_STUDY;INCOME_PERCENTILE;MOTHER_EDUCATION;FATHER_EDUCATION;PREVIOUS_ADMISSION;SCHOOL_TYPE;SCHOOL_DEPENDENCY;WORK;RURAL
2020;561;466.0;1;1;1;3;9;7;0;1;1;0;0
2020;674;574.0;1;1;1;1;7;5;0;0;0;0;0
2020;771;511.5;2;1;1;2;7;7;0;0;1;0;0
2020;598;432.0;1;1;1;1;2;2;0;0;0;0;0
2020;635;465.5;2;1;2;2;7;5;0;0;0;0;0
2020;641;510.0;2;1;1;4;5;5;0;0;1;0;1
2020;451;0.0;2;1;1;1;7;7;0;1;0;0;1
2020;581;467.0;2;1;1;9;9;10;0;0;0;0;0
2020;775;698.5;2;1;1;2;7;7;0;0;1;0;0
2020;678;512.0;2;1;1;2;10;8;0;0;1;0;1
2020;566;0.0;2;2;3;2;5;7;0;0;1;0;0
2020;318;544.5;1;1;1;4;8;7;0;0;0;0;1
2020;567;527.0;1;1;2;5;8;5;0;1;1;0;0
2020;456;472.0;1;2;1;5;10;9;0;0;0;0;0
2020;485;454.5;1;1;1;4;9;7;0;1;1;0;1
2020;556;420.0;2;1;1;1;5;5;0;1;1;0;0
2020;581;444.5;2;1;1;3;4;4;0;0;1;0;1
2020;549;404.0;1;1;1;8;10;11;0;0;1;0;1
2020;653;498.0;1;1;1;1;10;9;0;1;1;0;0
2020;717;553.5;2;1;1;2;9;9;0;0;0;0;0
2020;652;475.5;2;2;1;6;9;9;0;0;1;0;0
2020;674;464.5;2;1;1;5;5;5;0;1;0;0;0
2020;519;377.0;1;1;1;1;7;7;0;1;1;0;0
2020;684;607.5;1;2;1;9;8;11;0;0;1;0;0
2020;667;588.0;1;3;1;5;7;9;0;0;1;0;0
2020;446;342.5;2;1;1;1;5;7;0;1;0;0;0
2020;555;489.0;1;1;2;10;9;11;0;0;1;0;0
2020;764;616.0;2;1;1;2;7;7;0;0;1;0;0
2020;437;465.5;2;1;1;5;8;5;0;0;1;0;1
2020;667;482.5;2;1;1;4;9;9;0;0;1;0;0
2020;549;476.5;1;1;1;3;11;7;0;0;1;0;1
2020;732;666.5;1;1;1;1;5;9;0;0;1;0;1
2020;508;542.5;2;1;1;2;5;5;0;1;0;0;0
2020;610;358.0;2;1;1;5;7;7;0;1;0;0;1
2020;567;363.0;2;1;1;6;7;7;0;1;1;0;0
2020;781;592.0;2;1;1;5;9;7;0;0;0;0;0
2020;589;342.5;1;1;1;3;8;8;0;1;1;0;0
2020;652;474.0;2;1;1;2;5;5;0;0;0;0;0
2020;497;402.0;2;1;1;4;5;7;0;1;1;0;0
2020;711;439.5;2;1;1;3;7;5;0;1;0;0;0
2020;508;0.0;1;2;1;2;5;5;0;1;0;0;0
2020;592;478.0;1;1;1;3;10;11;0;0;1;0;0
2020;519;0.0;2;1;1;1;7;7;0;1;1;0;1
2020;743;620.0;1;1;1;4;9;7;0;0;0;0;0
2020;523;482.5;2;1;1;4;9;9;0;0;0;0;0
2020;678;518.5;2;1;3;8;9;9;0;0;0;0;0
2020;631;553.5;1;2;1;5;9;9;0;0;1;0;0
2020;535;435.5;2;1;1;8;5;6;0;1;1;0;0
2020;626;387.5;2;2;1;8;7;7;0;0;0;0;1
2020;550;374.0;2;1;2;4;5;4;0;1;1;0;0
2020;490;0.0;2;1;1;1;9;1;0;0;1;0;0
2020;668;374.5;2;1;1;1;7;7;0;1;0;0;1
2020;561;449.5;1;1;1;4;9;9;0;1;0;0;0
2020;539;383.5;1;1;1;1;7;9;0;1;1;0;0
2020;739;562.0;1;1;1;2;9;7;0;1;1;0;0
2020;667;596.0;1;2;1;5;7;9;0;0;1;0;0
2020;469;0.0;2;1;1;1;5;7;0;1;1;0;0
2020;519;0.0;1;2;1;2;9;5;0;1;0;0;0
2020;508;384.0;2;1;1;3;5;5;0;1;0;0;1
2020;405;0.0;2;1;1;3;5;5;0;1;0;0;1
2020;582;388.5;2;1;1;10;9;7;0;1;1;0;0
2020;523;502.0;1;1;1;3;9;9;0;0;0;0;0
2020;504;408.5;2;1;1;1;10;7;0;1;0;0;1
2020;569;617.5;2;1;1;5;11;7;0;0;1;0;0
2020;732;607.5;2;1;1;3;10;11;0;0;1;0;0
2020;614;429.0;2;1;1;3;9;9;0;1;1;0;0
2020;467;404.0;1;1;1;2;6;6;0;0;1;0;0
2020;483;444.5;1;1;1;2;7;7;0;0;1;0;0
2020;495;435.0;2;1;1;3;5;5;0;0;1;0;0
2020;582;335.5;1;1;1;9;7;9;0;1;1;1;0
2020;398;366.5;1;1;1;6;8;7;0;0;1;0;0
2020;435;541.0;1;2;1;7;10;11;0;1;1;0;1
2020;657;0.0;2;1;1;1;8;5;0;1;1;0;0
2020;592;575.5;2;1;1;1;7;7;0;0;1;0;0
2020;555;576.5;1;1;1;6;7;7;0;0;1;0;0
2020;621;372.0;2;1;1;2;5;7;0;1;0;0;0
2020;501;444.5;1;1;1;2;7;11;0;0;1;0;0
2020;620;380.0;2;1;1;1;5;5;0;0;1;0;0
2020;417;0.0;2;1;1;4;5;5;0;1;0;0;1
2020;598;576.0;2;1;1;7;7;7;0;0;1;0;0
2020;631;579.5;1;1;1;9;10;11;0;0;1;0;1
2020;561;0.0;1;1;1;4;7;7;0;1;1;0;0
2020;581;547.5;2;1;2;10;9;5;0;0;1;0;0
2020;538;539.5;1;1;1;5;10;7;0;0;1;0;1
2020;587;480.0;2;1;1;3;7;7;0;0;1;0;0
2020;721;535.0;2;2;2;6;10;7;0;0;1;0;0
2020;667;537.5;2;1;1;4;7;9;0;0;1;0;1
2020;760;600.5;2;1;1;9;7;11;0;0;1;0;0
2020;609;0.0;1;1;1;7;7;9;0;0;1;0;0
2020;621;379.0;2;2;4;1;9;7;0;1;1;0;0
2020;515;0.0;1;1;1;9;7;7;0;1;0;0;0
2020;577;472.0;1;2;2;6;11;12;0;0;1;0;0
2020;474;426.5;2;1;1;6;7;5;0;1;1;0;0
2020;555;582.0;2;1;1;2;7;10;0;0;1;0;0
2020;578;348.0;2;1;1;3;7;11;0;1;0;0;1
2020;483;465.0;2;2;1;6;8;6;0;0;1;0;0
2020;652;587.0;1;1;1;5;10;7;0;0;1;0;0
2020;571;327.0;2;1;1;3;9;5;0;1;1;0;0
2020;539;394.0;1;1;1;9;7;7;0;1;1;0;0
2020;453;0.0;2;2;1;8;5;5;0;0;0;0;1
2020;587;475.5;2;1;1;9;10;11;0;0;1;0;0
2020;652;475.0;2;4;1;10;4;5;0;0;1;0;0
2020;492;426.0;1;1;2;8;5;4;0;1;0;0;1
2020;485;325.5;1;2;1;7;5;5;0;1;0;0;0
2020;474;429.5;2;1;2;1;9;9;0;1;1;0;0
2020;389;406.5;1;1;1;1;9;5;0;1;1;0;0
2020;603;547.5;2;1;1;1;11;9;0;0;1;0;1
2020;642;593.5;1;1;1;2;9;7;0;1;1;0;0
2020;631;482.0;1;1;1;1;9;7;0;0;1;0;0
2020;343;418.5;1;1;1;4;5;4;0;1;1;0;0
2020;578;419.5;1;1;1;9;11;7;0;1;1;0;0
2020;523;445.0;1;1;1;6;5;4;0;0;1;0;0
2020;652;491.0;2;1;1;3;10;11;0;0;0;0;0
2020;711;435.5;2;1;1;1;5;8;0;1;1;0;0
2020;781;702.5;1;1;1;3;7;10;0;0;1;0;0
2020;593;439.0;2;1;2;1;9;9;0;1;0;0;0
2020;657;487.0;2;1;1;2;9;7;0;1;1;0;0
2020;538;561.5;1;3;1;1;10;7;0;0;0;0;1
2020;624;453.5;2;2;1;4;7;7;0;0;1;0;0
2020;717;467.5;1;1;1;6;4;4;0;0;0;0;0
2020;609;511.5;1;1;1;9;10;10;0;0;1;0;0
2020;549;523.5;2;1;1;6;10;7;0;0;1;0;0
2020;570;418.5;2;1;1;4;9;9;0;0;1;0;0
2020;635;348.0;2;1;1;3;11;7;0;0;0;0;0
2020;635;570.0;2;1;1;1;5;9;0;0;0;0;0
2020;614;384.0;2;1;1;2;9;7;0;1;1;0;0
2020;707;477.0;1;1;1;3;9;7;0;1;0;0;0
2020;495;379.0;2;1;1;3;10;5;0;0;1;0;1
2020;760;558.5;2;1;1;3;9;5;0;1;1;0;0
2020;577;464.5;2;2;1;8;8;7;0;0;1;0;0
2020;485;0.0;2;1;2;2;5;5;0;1;1;0;0
2020;652;567.0;2;2;1;9;11;11;0;0;1;0;1
2020;582;459.5;1;1;1;3;7;9;0;1;0;0;1
2020;647;492.5;2;1;1;1;9;10;0;1;1;0;0
2020;423;353.0;1;1;1;1;6;6;0;0;1;0;0
2020;525;438.0;1;1;1;2;7;7;0;1;1;0;0
2020;727;550.0;2;1;1;6;10;11;0;0;0;0;0
2020;631;491.0;1;2;3;8;11;10;0;0;1;0;0
2020;517;442.0;1;1;1;3;5;5;0;0;1;0;0
2020;309;358.0;2;1;1;1;7;7;0;1;1;0;0
2020;706;477.0;1;1;1;1;9;10;0;0;1;0;0
2020;412;378.0;2;1;1;3;7;5;0;1;1;0;0
2020;508;346.5;2;1;1;1;7;7;0;1;1;0;0
2020;567;377.5;1;1;1;4;9;9;0;1;1;0;0
2020;544;473.0;2;1;1;8;11;11;0;0;1;0;0
2020;555;364.0;1;1;1;4;7;5;0;0;1;0;1
2020;727;613.5;1;1;1;7;11;7;0;0;1;0;0
2020;668;0.0;1;1;1;3;5;5;0;1;0;0;1
2020;609;458.0;2;1;1;2;6;10;0;0;1;0;0
2020;483;475.5;1;2;1;7;7;9;0;0;0;0;0
2020;613;401.5;2;1;1;3;5;9;0;0;1;0;0
2020;667;311.5;2;1;1;2;4;4;0;0;1;0;0
2020;603;342.5;2;1;1;9;9;9;0;0;1;0;0
2020;771;678.5;1;1;1;5;8;8;0;0;0;0;0
2020;641;626.0;1;1;1;1;7;9;0;0;1;0;0
2020;581;573.5;1;1;1;4;11;9;0;0;1;0;1
2020;559;399.0;2;1;1;1;10;10;0;0;1;0;0
2020;451;454.5;2;1;1;2;7;7;0;1;1;0;0
2020;721;478.5;2;1;1;3;4;4;0;0;1;0;1
2020;495;434.5;2;2;1;2;7;7;0;0;0;0;1
2020;577;437.0;2;2;1;2;5;7;0;0;1;0;0
2020;641;581.0;2;1;1;8;7;11;0;0;1;0;0
2020;674;563.5;1;2;1;4;5;5;0;0;0;0;0
2020;578;446.0;2;1;1;2;5;1;0;1;0;0;0
2020;707;454.5;2;1;1;7;9;7;0;1;0;0;0
2020;599;434.0;1;2;1;1;9;7;0;1;0;0;0
2020;566;509.5;1;1;1;7;5;5;0;0;1;0;0
2020;513;487.0;1;2;2;5;9;7;0;0;1;0;0
2020;506;467.5;1;1;1;2;5;7;0;0;1;0;1
2020;559;391.0;2;1;1;4;9;7;0;0;1;0;0
2020;684;592.5;1;1;2;5;11;7;0;0;0;0;0
2020;501;436.5;2;1;2;3;7;5;0;0;1;0;0
2020;592;452.0;2;1;1;7;11;7;0;0;1;0;0
2020;538;463.0;2;2;1;5;6;6;0;0;1;0;0
2020;631;661.5;1;1;1;9;11;11;0;0;1;0;0
2020;556;400.0;2;1;1;3;9;8;0;1;1;0;0
2020;625;313.0;2;1;1;3;7;5;0;1;1;0;0
2020;380;496.5;1;1;1;1;7;5;0;0;1;0;0
2020;481;0.0;2;1;1;3;5;5;0;1;0;0;1
2020;469;531.5;1;1;1;2;11;7;0;1;1;0;0
2020;587;590.0;1;1;1;3;9;9;0;0;1;0;1
2020;732;412.5;2;1;1;2;9;7;0;0;1;0;0
2020;663;501.0;2;1;1;4;4;4;0;0;1;0;0
2020;439;374.5;1;1;1;1;5;5;0;1;0;0;0
2020;624;612.5;2;1;1;3;9;9;0;0;1;0;1
2020;621;400.0;2;1;1;6;10;10;0;1;1;0;0
2020;620;445.0;2;1;1;1;7;7;0;0;0;0;0
2020;449;275.5;2;1;1;2;7;6;0;0;1;0;0
2020;513;367.5;2;1;1;3;9;7;0;0;1;0;1
2020;528;425.0;1;1;1;9;10;7;0;0;1;0;1
2020;641;500.5;2;1;1;4;9;9;0;0;1;0;0
2020;706;540.5;2;1;1;3;11;9;0;0;0;0;0
2020;760;643.5;2;1;3;3;10;11;0;0;0;0;0
2020;587;573.0;2;1;2;9;11;11;0;0;1;0;0
2020;428;284.0;2;1;1;4;7;7;0;1;0;0;0
2020;538;518.5;1;2;1;3;5;7;0;0;1;0;0
2020;378;0.0;1;1;1;2;7;7;0;1;0;0;0
2020;556;480.0;1;1;1;5;9;9;0;1;1;0;1
2020;625;532.5;1;1;1;3;4;4;0;1;1;0;0
2020;421;472.5;2;1;1;2;11;7;0;0;1;0;1
2020;504;380.5;1;1;1;3;2;2;0;1;0;0;1
2020;656;469.5;1;1;1;4;9;9;0;0;0;0;0
2020;609;321.0;2;2;2;4;9;7;0;0;1;0;0
2020;550;466.5;2;1;1;4;7;7;0;1;1;0;0
2020;631;511.5;1;1;1;5;5;5;0;1;0;0;1
2020;685;636.0;2;1;1;2;7;8;0;1;1;0;0
2020;824;624.0;1;1;1;6;7;7;0;0;1;0;1
2020;613;525.5;2;1;1;3;7;7;0;0;1;0;0
2020;546;517.5;2;1;1;1;5;5;0;1;1;0;0
2020;474;323.5;2;1;1;4;9;7;0;1;1;0;0
2020;481;434.0;1;1;1;2;7;7;0;1;1;0;1
2020;603;470.5;2;1;2;3;7;7;0;0;1;0;1
2020;546;343.5;2;1;1;3;7;7;0;1;0;0;1
2020;781;597.0;2;1;1;5;9;7;0;0;0;0;0
2020;539;370.0;1;1;1;8;9;7;0;1;1;0;0
2020;589;606.5;2;1;1;1;10;7;0;1;0;0;0
2020;570;508.0;2;1;1;6;10;8;0;0;1;0;0
2020;423;504.5;1;2;1;7;9;7;0;1;1;0;0
2020;646;384.5;2;2;1;2;11;2;0;0;1;0;0
2020;519;385.0;2;1;1;3;5;6;0;1;1;0;0
2020;695;517.0;2;1;1;7;11;7;0;0;1;0;0
2020;647;541.0;1;1;1;3;7;7;0;1;1;0;0
2020;696;378.0;2;1;1;4;7;7;0;1;1;0;0
2020;451;341.0;1;1;1;3;7;7;0;1;0;0;1
2020;525;335.5;2;1;1;4;7;1;0;1;1;0;0
2020;674;410.5;2;1;1;2;11;11;0;0;1;0;0
2020;550;413.0;1;1;1;1;9;7;0;1;0;0;0
2020;492;497.5;1;1;2;3;9;9;0;1;1;0;1
2020;577;537.0;1;1;1;2;9;5;0;0;0;0;0
2020;604;413.5;1;1;2;2;9;10;0;1;0;0;0
2020;620;414.0;2;1;1;1;10;7;0;0;1;0;1
2020;456;0.0;2;2;1;5;5;4;0;0;1;0;0
2020;555;538.5;1;1;1;4;9;9;0;0;1;0;1
2020;451;432.0;2;1;1;1;9;9;0;1;0;0;0
2020;561;407.0;2;1;1;1;7;5;0;1;1;0;0
2020;679;590.0;2;1;2;3;9;7;0;1;1;0;0
2019;389;0.0;2;1;1;1;7;7;0;1;1;0;0
2020;781;643.5;1;1;1;4;10;11;0;0;0;0;0
2020;679;289.5;2;1;1;3;9;9;0;1;0;0;0
2020;771;521.5;2;1;2;1;7;7;0;0;0;0;0
2020;474;0.0;1;2;1;6;9;5;0;1;1;0;0
2020;689;625.0;2;1;1;6;10;7;0;0;1;0;1
2020;539;271.5;2;1;1;5;10;7;0;1;1;0;0
2020;515;364.5;2;1;2;5;4;4;0;1;0;0;0
2020;646;492.0;1;1;1;5;7;7;0;0;0;0;0
2020;577;482.5;2;1;1;2;10;7;0;0;1;0;1
2020;479;554.0;1;1;1;1;9;9;0;0;0;0;1
2020;559;463.5;2;1;1;3;9;7;0;0;1;0;0
2020;727;474.0;2;1;2;7;10;11;0;0;1;0;0
2020;786;548.0;1;1;1;6;7;9;0;0;1;0;1
2020;355;428.0;1;2;1;3;7;9;0;1;1;0;0
2020;775;629.0;1;1;1;10;7;11;0;0;1;0;0
2020;451;485.0;1;1;1;8;11;10;0;1;1;0;0
2020;577;544.5;2;1;2;3;7;11;0;0;1;0;0
2020;534;569.0;1;1;1;7;5;8;0;0;1;0;0
2020;474;409.0;2;1;1;8;10;11;0;1;1;0;0
2020;556;394.0;2;1;1;5;7;7;0;1;0;0;0
2020;582;417.5;1;2;1;4;5;7;0;1;1;0;0
2020;609;559.0;2;1;1;3;7;8;0;0;1;0;0
2020;523;491.0;1;1;2;5;9;9;0;0;1;0;1
2020;570;434.0;2;1;1;1;9;12;0;0;1;0;0
2020;567;478.0;2;1;1;7;9;9;0;1;1;0;0
2020;587;474.0;2;2;1;9;11;7;0;0;1;0;0
2020;695;471.5;2;1;1;3;6;6;0;0;1;0;0
2020;749;584.0;2;1;1;3;10;5;0;0;1;0;1
2020;519;422.0;1;1;1;2;5;7;0;1;0;0;1
2020;695;507.5;2;1;1;6;5;5;0;0;1;0;1
2020;497;0.0;2;1;1;1;4;4;0;1;1;0;0
2020;739;450.0;1;1;1;1;5;9;0;1;1;0;0
2020;517;502.5;1;2;1;9;10;10;0;0;1;0;0
2020;674;519.5;1;1;2;8;7;11;0;1;1;0;0
2020;437;527.5;1;1;1;1;7;7;0;0;1;0;1
2020;764;620.5;1;2;1;9;12;11;0;0;1;0;0
2020;504;426.5;2;1;1;5;9;10;0;1;1;0;0
2020;689;582.5;2;1;1;3;7;7;0;0;1;0;0
2020;525;402.5;2;1;1;1;9;9;0;1;1;0;0
2020;501;475.0;1;1;1;1;8;8;0;0;1;0;0
2020;561;485.5;2;1;1;2;9;7;0;1;1;0;0
2020;578;449.5;2;1;2;3;8;12;0;1;1;0;0
2020;589;430.5;2;1;1;3;7;7;0;1;1;0;0
2020;598;479.5;2;1;1;3;10;10;0;0;1;0;0
2020;609;457.0;2;2;1;9;11;12;0;0;1;0;0
2020;641;548.5;1;1;3;1;9;7;0;0;1;0;0
2020;495;395.0;2;1;1;7;9;9;0;0;1;0;0
2020;387;446.0;1;1;1;2;5;5;0;0;0;0;0
2020;667;454.5;2;1;4;10;7;7;0;0;1;0;0
2020;803;640.0;2;1;2;3;9;10;0;0;1;0;1
2020;352;420.0;1;1;1;1;5;6;0;0;1;0;0
2020;592;433.0;2;1;1;3;5;9;0;0;1;0;0
2020;621;418.5;2;1;1;3;8;8;0;1;1;0;0
2020;426;393.5;1;2;2;3;7;9;0;0;1;0;0
2020;582;478.0;2;1;2;2;8;5;0;1;0;0;0
2020;578;364.5;2;1;1;5;9;7;0;1;0;0;1
2020;421;606.0;1;1;1;4;9;9;0;0;1;0;0
2020;472;561.5;2;1;1;3;9;9;0;0;1;0;0
2020;656;503.0;1;1;1;4;10;5;0;0;1;0;0
2020;609;0.0;1;2;1;9;5;5;0;0;1;0;0
2020;495;380.0;2;2;1;2;4;7;0;0;1;0;0
2020;428;379.5;1;1;1;1;10;10;0;1;1;0;0
2020;620;560.0;1;1;2;2;7;9;0;0;1;0;0
2020;749;624.0;1;1;2;4;8;10;0;0;1;0;0
2020;391;0.0;1;1;1;4;7;7;0;0;1;0;0
2020;578;482.0;2;1;1;8;11;11;0;1;0;0;1
2020;652;511.5;1;2;1;4;8;8;0;0;1;0;0
2020;624;444.0;2;1;1;3;7;7;0;0;1;0;0
2020;456;0.0;1;1;1;2;5;5;0;0;1;0;0
2020;599;384.5;2;1;1;4;7;10;0;1;1;0;0
2020;625;467.0;1;1;1;7;10;9;0;1;1;0;0
2020;592;433.0;2;1;2;1;5;9;0;0;1;0;1
2020;479;528.5;1;1;1;4;11;11;0;0;1;0;0
2020;451;419.5;2;1;1;2;7;11;0;1;1;0;0
2020;449;0.0;2;1;1;3;5;5;0;0;0;0;0
2020;614;356.5;1;1;1;1;5;5;0;1;0;0;0
2020;674;501.5;1;1;2;8;10;4;0;1;1;0;0
2020;631;533.0;1;1;2;1;7;7;0;1;1;0;0
2020;599;487.0;2;1;1;5;8;5;0;1;1;0;0
2020;668;387.5;2;1;1;3;5;5;0;1;1;0;0
2020;534;492.5;1;2;2;8;11;11;0;0;1;0;1
2020;479;425.5;1;1;1;1;4;4;0;0;1;0;0
2020;743;547.5;2;1;1;3;8;7;0;0;0;0;1
2020;578;0.0;2;1;1;1;2;1;0;1;1;0;0
2020;414;0.0;1;1;1;3;7;5;0;0;1;0;0
2020;571;449.5;1;1;1;2;7;8;0;1;1;0;1
2020;544;446.0;2;1;2;7;4;7;0;0;1;0;0
2020;555;497.0;1;2;2;8;10;8;0;0;1;0;0
2020;684;477.5;2;2;1;7;9;7;0;0;1;0;0
2020;513;487.0;1;1;1;3;7;7;0;0;0;0;0
2020;814;591.5;1;1;1;3;9;9;0;0;1;0;0
2020;786;613.0;2;1;1;6;9;7;0;0;0;0;0
2020;581;418.5;2;1;1;6;10;7;0;0;0;0;0
2020;624;622.0;2;1;1;1;7;10;0;0;1;0;0
2020;474;582.5;2;1;1;9;9;9;0;1;1;0;0
2020;528;549.0;1;1;1;10;11;7;0;0;0;0;0
2020;738;598.5;2;1;1;2;9;7;0;0;1;0;1
2020;544;285.0;1;1;1;4;10;7;0;0;1;0;0
2020;571;415.5;1;1;1;3;9;9;0;1;1;0;0
2020;555;527.5;2;2;3;9;11;10;0;0;1;0;1
2020;483;340.0;2;1;1;2;7;11;0;0;1;0;1
2020;786;631.5;1;1;1;7;11;11;0;0;0;0;0
2020;646;623.0;2;1;1;7;9;9;0;0;1;0;0
2020;544;401.0;2;1;1;3;7;7;0;0;1;0;1
2020;555;573.0;2;1;1;1;11;7;0;0;1;0;0
2020;544;477.0;2;1;1;4;11;7;0;0;1;0;0
2020;807;537.5;2;1;2;8;11;10;0;0;1;0;0
2020;732;602.5;1;2;1;9;11;11;0;0;1;0;0
2020;689;594.5;2;2;3;9;11;11;0;0;1;0;0
2020;592;454.5;2;1;1;3;7;11;0;0;1;0;1
2020;721;632.0;2;1;1;2;11;12;0;0;0;0;0
2020;771;641.5;1;2;3;9;11;11;0;0;1;0;0
2020;663;491.0;1;1;1;9;10;11;0;0;1;0;1
2020;437;390.5;2;1;1;1;6;6;0;0;1;0;0
2020;581;516.5;2;1;1;3;4;6;0;0;1;0;1
2020;620;459.0;1;2;2;7;11;7;0;0;0;0;0
2020;581;598.0;2;2;3;6;9;9;0;0;1;0;0
2020;523;520.5;2;1;1;5;7;7;0;0;1;0;0
2020;706;566.0;1;2;3;9;12;12;0;0;1;0;0
2020;786;616.0;2;1;1;1;9;11;0;0;1;0;0
2020;764;679.0;2;2;2;10;11;12;0;0;1;0;0
2020;495;384.5;1;1;1;4;10;11;0;0;1;0;1
2020;663;542.5;1;1;1;6;11;7;0;0;1;0;0
2020;775;696.0;2;2;1;7;11;11;0;0;1;0;1
2020;622;404.0;2;1;1;2;4;4;0;0;1;0;1
2020;727;378.0;1;1;1;7;7;9;0;0;1;0;0
2020;598;454.0;1;1;2;6;11;11;0;0;1;0;0
2020;749;648.0;1;1;1;4;7;7;0;0;1;0;1
2020;674;653.0;1;2;3;8;12;10;0;0;1;0;0
2020;796;592.5;2;1;1;5;11;8;0;0;1;0;0
2020;483;503.0;1;2;1;8;8;11;0;0;1;0;0
2020;760;738.0;1;1;1;6;7;7;0;0;1;0;1
2020;656;618.5;1;2;2;9;11;11;0;0;1;0;0
2020;624;615.5;1;1;1;9;9;11;0;0;1;0;0
2020;699;503.0;1;1;1;1;4;4;0;0;0;0;0
2020;743;542.5;2;1;1;7;7;7;0;0;0;0;0
2020;663;661.0;1;2;1;2;11;8;0;0;1;0;0
2020;647;473.0;1;1;1;3;9;7;0;1;0;0;0
2020;717;583.5;2;1;1;9;10;8;0;1;0;0;0
2020;732;439.0;2;1;1;4;7;7;0;1;0;0;0
2020;678;572.5;2;1;1;10;10;11;0;0;1;0;0
2020;472;440.0;2;1;1;3;4;4;0;0;1;1;0
2020;781;594.0;2;1;1;3;7;7;0;0;1;0;0
2020;803;769.0;1;1;1;7;11;11;0;0;1;0;0
2020;603;532.5;1;1;2;3;6;7;0;0;0;0;0
2020;667;620.5;1;1;1;6;9;7;0;0;1;0;1
2020;764;724.0;1;1;1;8;7;11;0;0;1;0;0
2020;717;551.5;1;1;1;4;7;5;0;0;1;0;1
2020;598;546.0;2;1;1;8;9;7;0;0;1;0;0
2020;727;564.5;1;1;1;7;9;9;0;0;1;0;1
2020;641;539.5;2;1;1;7;9;9;0;0;1;0;0
2020;631;294.5;1;2;1;8;11;11;0;0;0;0;1
2020;534;423.5;1;1;2;3;9;8;0;0;0;0;0
2020;624;515.5;1;1;3;1;7;7;0;0;1;0;1
2020;738;549.5;1;1;1;7;7;7;0;0;1;0;0
2020;695;583.5;1;2;2;8;8;11;0;0;1;0;1
2020;467;449.5;2;1;1;3;10;4;0;0;1;0;0
2020;710;541.5;2;1;1;1;7;7;0;0;0;0;0
2020;598;460.0;1;1;2;10;11;12;0;0;1;0;0
2020;706;590.5;2;4;2;2;8;8;0;0;1;0;1
2020;753;638.0;1;2;2;7;11;11;0;0;1;0;0
2020;354;374.0;2;1;1;5;7;11;0;0;1;0;1
2020;710;0.0;2;1;1;4;9;10;0;0;1;0;1
2020;479;528.5;1;1;2;4;6;6;0;0;0;0;0
2020;764;706.0;2;1;1;3;9;9;0;0;0;0;0
2020;760;659.5;2;1;1;3;9;9;0;0;0;0;0
2020;624;496.5;1;1;2;3;10;10;0;0;1;0;0
2020;706;586.5;2;1;2;2;7;7;0;0;1;0;1
2020;495;533.5;1;2;1;9;11;11;0;0;1;0;1
2020;609;559.0;2;1;1;5;7;7;0;0;1;0;1
2020;706;602.0;2;1;1;8;11;11;0;0;1;0;0
2020;598;0.0;2;1;1;5;7;9;0;0;0;0;0
2020;635;578.5;2;1;1;3;7;7;0;0;1;0;0
2020;695;673.5;1;1;1;5;11;11;0;0;1;0;1
2020;523;548.5;2;1;1;9;11;11;0;0;1;0;0
2020;732;537.0;2;1;1;6;8;11;0;0;0;0;0
2020;749;648.0;2;1;1;10;12;11;0;0;1;0;0
2020;631;482.5;2;1;1;8;7;11;0;0;1;0;0
2020;559;0.0;2;2;1;9;10;10;0;0;1;0;1
2020;792;631.5;2;2;1;9;11;11;0;0;1;0;1
2020;538;413.0;2;1;1;3;6;6;0;0;0;0;0
2020;764;512.0;2;1;3;9;11;12;0;0;1;0;0
2020;818;639.0;1;2;2;9;11;12;0;0;1;0;0
2020;587;486.0;1;1;1;1;7;8;0;0;1;0;0
2020;517;479.5;2;2;2;5;12;9;0;0;1;1;0
2020;592;380.0;2;1;1;8;10;10;0;0;1;0;0
2020;603;527.0;1;1;1;3;7;7;0;0;0;0;0
2020;635;485.5;2;1;1;7;8;11;0;0;1;0;0
2020;538;598.0;1;2;1;6;10;10;0;0;1;0;0
2020;559;536.0;2;2;1;10;11;10;0;0;1;0;0
2020;717;596.5;1;1;1;3;11;9;0;0;1;0;0
2020;695;665.0;1;1;1;9;11;10;0;0;1;0;1
2020;609;529.5;1;1;1;7;7;11;0;0;1;0;1
2020;592;622.0;2;2;2;9;11;11;0;0;1;0;0
2020;523;610.0;2;1;2;7;8;12;0;0;1;0;0
2020;517;433.0;2;2;2;4;8;8;0;0;1;0;1
2020;786;551.5;2;1;1;5;7;7;0;0;1;0;1
2020;699;553.5;2;1;1;7;11;9;0;0;0;0;0
2020;710;661.0;1;1;1;9;10;9;0;0;1;0;0
2020;814;699.5;2;2;2;8;11;11;0;0;1;0;0
2020;678;577.0;1;1;1;6;11;7;0;0;0;0;0
2020;592;531.5;2;1;2;3;10;8;0;0;1;0;0
2020;483;489.0;1;2;1;7;10;9;0;0;1;0;0
2020;444;528.0;2;1;1;1;11;7;0;0;1;0;1
2020;517;331.0;1;1;2;4;5;7;0;0;1;0;1
2020;449;418.5;1;2;1;9;9;9;0;0;1;0;0
2020;566;538.5;2;1;1;1;6;6;0;0;1;0;1
2020;807;723.0;1;1;2;10;11;11;0;0;1;0;0
2020;678;511.5;2;1;2;10;10;11;0;0;1;0;1
